,CountryRegionName,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,Year_of_Birth
531,3,1,5,1,2,1,3,4,145049,1,1944
532,4,2,3,1,2,1,3,4,97628,0,1965
533,1,2,2,1,1,0,2,0,95175,1,1954
534,3,2,1,2,1,1,2,2,61027,1,1971
535,6,4,2,1,2,0,2,0,102572,0,1947
536,1,3,5,2,1,1,3,5,119554,1,1972
537,2,2,1,1,1,1,2,3,49155,0,1974
538,1,1,3,2,2,0,4,0,130107,0,1970
539,2,3,3,2,1,0,2,3,129048,1,1961
540,5,1,1,1,1,0,0,0,52718,0,1969
541,1,4,1,1,1,1,2,1,12382,0,1950
542,5,1,4,1,2,1,0,0,27831,0,1961
543,5,4,4,1,1,1,2,3,11511,0,1965
544,3,2,4,1,2,1,0,1,23997,0,1960
545,4,4,2,1,2,1,2,1,50344,0,1950
546,5,1,1,2,2,1,0,0,72863,1,1959
547,6,3,4,2,1,0,1,0,43537,0,1972
548,2,3,2,1,1,1,2,0,39440,0,1958
549,1,5,5,1,1,1,2,0,93865,0,1953
550,1,1,3,2,1,0,1,0,100691,0,1968
551,4,2,3,2,2,1,3,4,125452,1,1960
552,1,2,4,2,1,0,1,0,35310,1,1978
553,2,2,1,2,1,1,1,0,62062,0,1959
554,2,1,5,2,1,1,3,0,100079,0,1946
555,1,1,3,1,1,1,2,2,78937,1,1963
556,1,4,3,1,2,1,4,5,96666,1,1970
557,1,3,4,1,1,1,0,1,24727,0,1977
558,3,2,4,1,1,1,1,0,25379,0,1927
559,2,2,1,1,2,1,1,0,30183,0,1956
560,1,1,3,2,1,0,1,0,97351,1,1968
561,2,1,2,1,1,0,3,4,53824,1,1964
562,2,2,3,1,1,1,4,3,130398,1,1962
563,6,1,1,2,2,1,0,0,45023,0,1956
564,4,2,3,2,2,1,3,4,107627,1,1965
565,5,3,3,2,1,1,3,1,122733,1,1951
566,2,1,2,1,1,1,3,3,108852,1,1965
567,2,2,3,2,2,1,4,4,105527,1,1962
568,2,5,3,2,2,1,0,0,113543,0,1972
569,3,2,1,1,2,0,0,2,39951,1,1970
570,5,3,4,1,1,1,0,3,29952,1,1964
571,3,3,4,1,1,1,2,3,23875,1,1963
572,4,2,2,2,1,0,2,4,127370,1,1968
573,2,2,3,2,2,1,1,1,109811,0,1947
574,6,3,4,2,1,1,1,1,23894,0,1959
575,2,1,2,1,1,0,1,2,83451,1,1968
576,2,5,3,1,1,1,0,0,112434,0,1969
577,1,3,5,1,1,1,3,5,105293,1,1971
578,2,5,2,1,1,1,0,0,107974,0,1958
579,4,5,3,2,2,1,1,4,121938,1,1958
580,2,2,3,1,2,1,3,4,98258,1,1961
581,2,2,3,1,2,1,1,1,98934,0,1950
582,6,2,3,2,2,1,4,4,165394,1,1955
583,3,3,3,1,2,1,3,5,140253,0,1951
584,6,1,3,2,1,1,0,0,71822,1,1966
585,4,1,5,2,2,1,0,3,120589,1,1964
586,2,1,5,2,2,1,1,0,121131,0,1972
587,3,2,1,2,1,1,3,4,48945,1,1978
588,2,2,2,2,1,0,1,0,50776,1,1967
589,1,1,3,1,1,1,3,0,105786,0,1975
590,2,5,5,1,1,0,2,2,146798,1,1964
591,1,5,5,1,1,0,2,1,133057,1,1958
592,5,1,2,1,2,1,1,1,45769,0,1973
593,2,5,3,1,2,1,0,0,77370,1,1970
594,5,1,2,2,2,1,0,0,57050,0,1964
595,2,3,2,1,1,1,2,0,47782,0,1976
596,2,1,5,2,1,1,2,0,128776,1,1967
597,2,1,5,1,2,0,1,1,86749,1,1946
598,2,5,2,2,1,1,0,0,139256,1,1958
599,1,2,2,2,1,1,2,0,59268,0,1953
600,4,5,5,1,1,1,2,0,66178,0,1934
601,3,2,4,1,1,0,1,0,17736,0,1930
602,2,5,2,2,2,1,0,1,109620,0,1971
603,3,5,1,2,1,1,0,0,48626,1,1962
604,4,3,2,2,1,1,2,0,36695,1,1980
605,4,1,3,2,1,0,1,0,113835,0,1962
606,1,2,2,2,2,1,2,0,119982,0,1954
607,2,1,2,1,1,0,0,2,51739,1,1969
608,6,3,3,2,2,1,4,3,132457,1,1955
609,6,3,5,2,1,1,3,1,103213,0,1950
610,5,2,1,2,2,1,1,0,61999,1,1962
611,3,2,1,1,2,0,3,4,41532,1,1978
612,2,3,2,1,2,1,2,0,47663,0,1975
613,4,1,2,2,2,1,1,1,71248,0,1970
614,2,2,2,2,2,1,1,0,58786,0,1978
615,6,1,1,2,2,1,0,0,24543,0,1956
616,1,5,5,1,1,1,2,0,147405,0,1969
617,6,2,3,1,2,1,3,4,139109,1,1957
618,1,1,3,2,2,1,4,5,116870,1,1965
619,1,4,3,1,2,1,4,5,102701,0,1970
620,3,2,1,1,1,1,0,3,47727,1,1970
621,4,4,1,1,1,0,2,0,34677,0,1978
622,4,5,3,1,2,1,0,0,93248,1,1969
623,4,1,5,2,1,0,1,0,124579,0,1972
624,5,1,1,1,1,1,0,0,48157,1,1959
625,6,4,4,2,1,1,2,4,30722,1,1966
626,4,3,2,1,2,1,1,5,37966,1,1967
627,2,2,3,1,2,1,3,5,91607,1,1964
628,2,1,2,1,2,1,2,3,42378,0,1965
629,2,3,2,1,1,0,2,0,43444,0,1979
630,2,5,5,1,1,0,4,0,145664,1,1965
631,1,2,1,1,1,1,2,0,57709,0,1946
632,3,2,1,1,1,0,1,0,50324,0,1976
633,4,2,2,1,1,0,1,0,70381,1,1967
634,5,4,4,2,2,0,2,0,28862,0,1972
635,1,1,1,2,1,0,0,0,19371,1,1978
636,2,5,3,2,2,1,0,0,107266,0,1970
637,1,1,3,2,2,1,1,0,114392,0,1959
638,2,2,1,2,2,1,1,0,61181,0,1956
639,2,4,1,2,2,0,2,1,26084,0,1957
640,2,3,3,2,1,1,2,1,92795,1,1952
641,1,1,3,2,2,1,3,5,105447,1,1967
642,4,1,2,2,2,1,2,2,55400,1,1964
643,4,1,2,1,1,0,1,2,46668,1,1967
644,2,2,3,1,2,1,2,0,80175,0,1956
645,2,1,3,1,1,0,1,0,60589,0,1965
646,1,1,3,1,2,0,4,5,90606,1,1967
647,2,3,2,2,2,1,2,0,48381,1,1979
648,1,1,3,1,2,1,2,4,109553,1,1958
649,2,1,5,1,1,1,4,2,129946,1,1964
650,1,1,3,2,2,1,2,3,117242,1,1964
651,2,5,5,2,2,1,2,0,110947,0,1936
652,2,2,3,2,1,1,0,1,122849,1,1956
653,3,3,4,2,1,1,1,4,15195,1,1963
654,2,4,2,1,2,1,2,1,86140,0,1952
655,2,1,2,1,1,0,2,2,91654,1,1964
656,2,3,2,2,1,1,3,3,47200,1,1961
657,2,3,4,1,1,1,2,0,15633,0,1953
658,1,3,3,2,1,0,2,0,87074,1,1957
659,5,4,3,1,1,1,4,4,121690,1,1955
660,5,3,4,1,1,1,1,1,15951,0,1966
661,1,2,2,2,2,1,1,0,82364,1,1961
662,5,5,1,1,1,1,0,0,71878,1,1969
663,6,2,4,1,1,0,1,0,23082,0,1970
664,1,2,4,1,1,0,1,0,23287,0,1980
665,5,3,4,1,1,1,0,4,16490,1,1963
666,2,3,2,1,2,0,2,0,51001,0,1956
667,2,4,2,1,1,1,2,0,89097,1,1954
668,2,1,5,2,2,1,1,0,127219,0,1968
669,3,5,1,2,2,1,0,0,44897,1,1962
670,2,2,3,2,2,0,2,0,131440,0,1956
671,3,5,1,1,2,1,0,0,34213,0,1961
672,6,2,1,2,2,1,1,2,54910,0,1971
673,2,5,2,2,1,1,0,0,85883,1,1972
674,5,1,2,1,2,1,1,0,53639,0,1962
675,2,5,3,2,2,1,1,0,111936,1,1965
676,2,1,3,2,2,1,2,2,101164,1,1963
677,1,2,2,2,1,1,1,0,91729,1,1960
678,1,1,3,1,2,1,3,5,82237,1,1968
679,2,5,3,2,1,1,3,5,114793,1,1969
680,2,2,1,1,1,0,1,0,33807,0,1959
681,2,1,5,1,2,0,0,1,86816,0,1948
682,6,2,1,1,1,1,1,0,43477,1,1974
683,3,1,2,2,2,1,0,1,62162,0,1975
684,2,1,5,1,2,1,4,3,130522,0,1943
685,3,2,3,1,2,0,4,5,138630,0,1951
686,2,3,2,2,1,1,2,2,46249,1,1960
687,2,3,2,2,1,0,2,0,47017,0,1980
688,3,3,3,1,2,1,1,4,144284,1,1957
689,6,3,3,1,2,1,3,1,112115,1,1951
690,4,2,3,2,2,1,2,3,119557,1,1963
691,2,1,5,2,1,1,1,1,103356,0,1947
692,2,2,3,1,2,1,2,1,76120,0,1951
693,6,2,4,2,2,1,0,1,22704,1,1961
694,2,1,2,2,2,1,1,1,84726,0,1969
695,3,1,3,2,1,0,0,0,77393,0,1967
696,1,3,5,1,2,1,3,5,118039,1,1971
697,1,4,1,2,2,1,2,1,12333,0,1949
698,2,1,3,1,1,1,1,0,54625,0,1967
699,5,5,4,1,2,1,0,0,28269,0,1962
700,3,3,4,2,1,0,1,0,63128,1,1978
701,5,1,5,1,2,1,4,3,114062,0,1946
702,2,3,2,2,1,1,2,0,53565,1,1975
703,3,1,2,2,2,1,0,0,52950,1,1963
704,2,1,5,1,1,0,3,0,113604,1,1968
705,1,1,3,2,1,0,3,0,128125,1,1973
706,2,1,5,2,2,0,1,0,116335,0,1968
707,1,3,5,1,2,0,4,5,137261,1,1970
708,5,3,4,1,1,0,1,0,18603,1,1977
709,2,3,3,2,2,0,2,0,85396,0,1956
710,6,2,3,1,2,1,1,2,106459,1,1954
711,5,4,4,1,1,0,1,0,31840,1,1975
712,2,3,2,1,1,1,1,0,39200,0,1976
713,6,3,4,1,1,0,1,1,21379,0,1960
714,3,2,3,2,2,1,3,4,168936,1,1955
715,2,4,1,2,1,0,2,0,56502,0,1977
716,2,1,5,2,2,1,1,3,156317,1,1962
717,1,3,5,1,2,0,2,5,101617,1,1973
718,1,3,2,1,2,1,2,0,38307,0,1952
719,2,5,3,1,2,1,0,0,87488,0,1970
720,3,1,2,2,2,1,1,1,72634,0,1973
721,5,4,4,1,1,0,2,0,24492,0,1971
722,2,5,5,1,1,1,0,1,150488,1,1967
723,1,1,5,2,1,1,2,0,73763,0,1942
724,2,1,3,1,1,0,1,0,81046,1,1962
725,6,2,1,2,1,0,2,2,66284,1,1963
726,1,4,3,2,1,1,4,5,158215,1,1970
727,1,3,2,2,2,1,2,0,119699,0,1956
728,6,2,4,2,1,1,1,0,15497,0,1958
729,2,5,3,1,2,1,0,0,99313,0,1969
730,2,1,5,1,1,1,1,1,106804,0,1950
731,4,1,5,2,1,1,2,0,113679,1,1938
732,3,3,4,2,1,0,1,0,62398,1,1978
733,2,2,1,2,1,1,1,0,45734,0,1958
734,2,3,2,2,2,1,2,0,65917,0,1980
735,1,1,3,2,1,1,3,4,98947,1,1964
736,1,3,4,2,1,0,0,1,29486,0,1977
737,2,5,5,1,1,0,3,0,155004,1,1964
738,1,2,1,1,1,0,2,0,49912,0,1940
739,2,5,3,2,2,1,0,0,113089,1,1969
740,1,1,3,2,1,0,3,0,124440,1,1973
741,2,2,2,1,2,1,2,0,89183,0,1972
742,6,3,3,1,2,1,2,2,95006,1,1954
743,5,4,4,2,1,1,2,2,26901,1,1964
744,1,1,3,2,2,1,1,2,105786,0,1968
745,2,1,2,2,1,0,2,2,110604,1,1963
746,6,3,4,1,1,1,0,3,14937,1,1964
747,2,5,5,2,2,1,0,4,186212,1,1939
748,2,1,3,2,1,0,1,2,107639,1,1958
749,1,2,2,1,2,1,2,0,38229,0,1953
750,2,2,3,2,2,1,1,0,126266,0,1963
751,2,5,3,2,2,1,0,0,85670,1,1966
752,1,5,5,1,1,1,0,0,114564,0,1969
753,1,1,3,2,1,1,4,5,173481,1,1973
754,2,2,1,2,2,1,1,0,50104,0,1954
755,5,3,4,1,1,1,0,2,20896,1,1970
756,3,2,1,2,1,1,2,3,50311,0,1979
757,1,3,2,1,1,0,2,0,98778,1,1956
758,1,1,3,1,1,0,3,0,97398,1,1973
759,2,5,2,1,2,1,0,0,63401,0,1973
760,2,3,3,2,2,0,2,0,88744,1,1957
761,2,5,5,2,2,1,2,0,75549,0,1934
762,1,1,5,2,2,1,2,0,74043,0,1940
763,3,1,5,2,2,1,3,4,176600,0,1945
764,4,5,3,2,1,1,0,0,114213,0,1970
765,1,1,3,1,1,1,4,5,88611,1,1968
766,2,1,2,2,1,0,0,2,93222,1,1969
767,2,2,3,1,2,1,0,2,108514,1,1964
768,2,2,2,1,1,0,2,0,55653,1,1975
769,4,1,5,1,2,1,4,4,146428,1,1943
770,2,2,3,2,2,1,2,1,87565,0,1948
771,2,2,3,2,2,1,2,2,114981,1,1963
772,2,2,3,2,2,1,1,0,125079,1,1957
773,2,2,1,1,2,1,1,0,45275,0,1958
774,2,2,2,1,2,1,2,0,54156,0,1977
775,3,2,1,2,1,1,1,2,54481,1,1971
776,2,1,2,2,1,0,2,3,124256,1,1965
777,6,4,4,1,1,1,2,0,11906,0,1980
778,6,1,1,2,2,1,0,0,42936,0,1956
779,5,2,3,2,1,0,4,4,151152,1,1954
780,2,2,1,2,1,1,1,4,38921,1,1972
781,2,1,2,2,2,1,1,3,73022,1,1965
782,5,2,1,1,1,0,1,0,38561,1,1974
783,1,3,4,1,1,0,2,0,17728,0,1977
784,2,1,5,2,1,1,2,0,101931,0,1946
785,2,2,2,1,1,1,1,0,33375,0,1976
786,2,1,5,2,1,1,3,3,171874,1,1961
787,2,1,2,1,1,1,2,3,106000,1,1965
788,2,1,5,2,2,1,2,0,109636,0,1940
789,1,5,5,1,2,1,3,5,98601,1,1966
790,6,2,4,2,1,1,1,0,19143,0,1942
791,2,1,5,1,2,1,2,0,119514,0,1936
792,2,1,3,2,1,0,1,0,97273,1,1962
793,2,2,3,2,2,1,2,1,83638,0,1950
794,6,4,2,1,2,0,2,0,93972,0,1947
795,4,1,2,2,2,1,0,2,57713,0,1969
796,2,3,2,2,1,1,2,2,54385,1,1961
797,3,3,3,1,1,0,4,4,139396,1,1954
798,3,2,1,2,1,0,1,0,54583,1,1979
799,1,1,3,1,2,1,1,0,117317,1,1959
800,5,5,1,1,2,0,0,0,53483,0,1958
801,4,1,5,1,1,1,1,4,103181,1,1968
802,1,3,5,2,2,1,2,5,110733,1,1973
803,1,1,3,1,1,1,2,0,79238,1,1976
804,2,1,5,2,2,1,2,0,111846,0,1945
805,2,5,2,1,1,1,0,0,107398,1,1958
806,2,1,2,2,1,0,1,2,101633,1,1968
807,6,3,3,1,2,1,2,1,67199,0,1944
808,4,3,3,1,2,1,2,1,60079,0,1948
809,4,5,3,2,2,1,0,0,148083,0,1958
810,4,2,3,1,2,1,2,4,93813,1,1962
811,2,3,3,2,2,1,2,3,123555,1,1961
812,5,3,4,2,1,0,1,0,31921,1,1971
813,1,2,1,1,2,0,2,0,38419,0,1936
814,2,1,5,1,1,0,3,0,139362,0,1964
815,6,4,4,1,1,0,2,0,20205,1,1971
816,5,4,4,1,1,0,2,0,19366,0,1980
817,2,1,5,2,2,1,3,3,163738,1,1961
818,2,2,3,2,2,1,3,5,125825,1,1965
819,2,4,2,1,2,1,3,1,64327,1,1952
820,4,2,3,2,1,1,3,4,123607,1,1965
821,2,2,2,1,1,0,1,0,47293,0,1979
822,1,1,3,2,1,0,1,0,117434,1,1968
823,2,2,3,2,2,1,2,1,108168,0,1948
824,1,1,3,2,1,0,2,0,129497,1,1975
825,6,2,4,2,1,0,1,0,30391,1,1969
826,1,5,5,1,2,1,1,4,122245,0,1970
827,1,1,3,2,2,1,4,0,111135,0,1975
828,2,2,3,2,2,1,1,1,114545,1,1948
829,5,2,5,1,2,1,4,4,95415,1,1949
830,2,3,2,1,1,0,2,0,39463,1,1976
831,5,2,4,1,2,1,0,0,14818,0,1957
832,1,1,3,1,1,1,3,0,103996,0,1972
833,6,2,4,2,2,1,0,0,18321,0,1943
834,3,3,3,1,1,0,2,4,133005,1,1957
835,2,1,2,2,2,1,1,1,70612,0,1970
836,1,4,3,1,1,1,4,5,131905,1,1973
837,3,1,1,2,2,1,0,0,47145,0,1940
838,2,5,5,2,1,0,0,0,165194,1,1967
839,4,3,2,2,1,0,2,0,52309,0,1957
840,2,1,3,1,1,0,1,0,100778,0,1962
841,1,1,3,1,2,1,0,2,108610,0,1967
842,4,3,2,2,2,1,3,3,50476,1,1961
843,6,5,1,1,1,0,0,0,46833,0,1962
844,1,1,3,1,2,1,4,5,100553,1,1965
845,2,5,2,1,1,1,0,0,92336,0,1966
846,2,1,5,2,1,0,2,3,157473,1,1961
847,1,1,3,2,2,1,2,2,104896,1,1963
848,3,2,4,1,2,1,0,1,26395,0,1960
849,1,2,2,2,1,1,1,0,106875,1,1957
850,2,2,3,2,1,1,2,2,118341,1,1963
851,2,5,5,2,1,0,2,0,172468,0,1967
852,5,3,3,1,1,1,4,4,119833,1,1956
853,2,1,5,2,2,1,4,2,149285,1,1963
854,4,5,2,1,1,1,0,0,106941,0,1958
855,6,1,1,1,2,1,0,0,58725,0,1970
856,4,5,2,1,1,0,0,0,91706,1,1966
857,5,1,2,1,2,1,0,0,54684,1,1965
858,3,2,4,1,1,0,1,0,13268,0,1951
859,2,1,5,2,1,1,3,3,168691,1,1962
860,2,2,2,1,1,0,1,0,68894,0,1979
861,2,2,2,2,2,1,1,0,84579,0,1960
862,2,5,2,1,2,1,0,0,91518,0,1959
863,3,1,2,1,2,1,0,1,50394,0,1974
864,1,3,3,1,1,1,2,0,74145,0,1957
865,6,5,1,2,2,1,0,0,58842,1,1962
866,1,1,3,2,2,0,3,5,95706,1,1967
867,2,1,3,2,1,0,1,0,77740,1,1965
868,2,1,5,1,1,1,2,0,84783,0,1940
869,3,2,1,2,1,0,1,0,47002,1,1976
870,4,1,2,2,1,1,1,2,97988,1,1968
871,3,4,4,1,1,1,2,0,19254,1,1974
872,6,2,4,2,1,1,0,0,24320,0,1943
873,3,3,4,1,2,1,0,3,15888,0,1964
874,2,1,2,2,2,1,1,3,116949,1,1966
875,1,1,3,1,1,1,3,5,85158,1,1967
876,1,5,5,2,1,1,1,0,190777,1,1969
877,2,2,2,2,2,1,1,0,42593,0,1978
878,1,1,3,2,1,0,1,0,111526,1,1965
879,2,5,5,1,2,0,2,0,97275,0,1940
880,6,3,4,2,1,1,1,0,39422,0,1972
881,6,5,2,2,1,1,0,0,69630,0,1969
882,6,2,3,1,1,1,4,4,133105,1,1956
883,2,5,5,2,2,1,4,1,173136,1,1965
884,3,5,1,2,1,1,0,0,47298,1,1962
885,1,1,3,2,1,0,1,0,127672,0,1958
886,2,1,2,1,1,1,2,2,58564,1,1964
887,5,2,4,1,1,1,0,1,23495,0,1960
888,2,1,2,2,2,1,2,2,110888,1,1964
889,2,2,3,1,2,1,3,4,119552,0,1961
890,6,2,3,2,1,1,2,1,117006,1,1952
891,1,1,3,2,1,1,2,0,132134,1,1976
892,5,1,1,1,2,1,0,0,45060,0,1940
893,2,1,5,1,2,1,0,1,81421,1,1948
894,3,4,3,2,2,1,4,5,146872,1,1947
895,2,1,2,1,1,0,3,5,95055,1,1964
896,1,3,2,1,1,1,2,0,28571,0,1944
897,1,5,5,2,2,1,0,0,144952,1,1969
898,2,2,1,1,1,1,2,3,37426,1,1974
899,2,2,3,1,2,1,0,2,76966,1,1957
900,3,2,3,2,2,0,1,2,120569,1,1954
901,5,1,1,2,1,0,1,1,64311,1,1966
902,3,5,2,2,2,0,0,0,73402,0,1969
903,4,4,2,1,2,1,3,0,36943,0,1945
904,2,2,3,1,1,0,2,1,59645,1,1950
905,2,2,2,1,1,1,2,0,78275,0,1980
906,2,1,5,2,1,0,4,2,187336,1,1963
907,4,1,5,1,1,0,2,0,72607,0,1940
908,2,5,3,1,2,1,0,0,114647,0,1959
909,1,1,3,2,1,0,1,0,101695,1,1968
910,2,3,1,1,2,1,1,0,54477,0,1954
911,2,1,2,1,2,1,2,2,71764,0,1964
912,5,3,4,2,1,1,0,2,21326,1,1965
913,5,5,1,2,1,1,0,0,74776,0,1968
914,3,5,2,1,2,1,0,0,104299,0,1966
915,3,1,2,2,2,1,0,0,59192,1,1963
916,3,2,1,2,1,0,1,0,54258,1,1979
917,3,4,4,2,1,0,2,0,13389,0,1974
918,4,2,3,2,2,1,3,4,117657,1,1960
919,4,2,2,1,2,1,1,0,79113,0,1961
920,2,1,3,1,1,1,1,0,76069,1,1958
921,1,4,5,1,2,0,4,5,133211,1,1971
922,1,1,3,2,2,1,1,0,101485,1,1962
923,2,3,3,2,2,1,2,3,111363,1,1961
924,6,1,2,2,2,1,1,1,54910,0,1966
925,5,2,1,1,2,1,0,3,42644,0,1963
926,1,2,2,1,1,1,1,0,93289,0,1957
927,4,3,3,1,2,1,2,1,79087,0,1951
928,1,3,4,2,1,0,2,0,11661,0,1977
929,5,1,2,1,2,1,0,1,61201,0,1973
930,3,5,1,2,1,1,0,0,76883,1,1959
931,1,1,3,2,2,1,4,5,145976,1,1965
932,5,2,4,1,1,1,1,0,17735,0,1942
933,1,3,4,1,1,0,0,1,24582,1,1979
934,2,1,3,1,1,0,2,2,71425,1,1963
935,2,2,3,2,1,0,2,0,109664,0,1973
936,3,5,1,2,1,1,0,0,58185,1,1961
937,1,2,2,1,1,0,1,0,64113,1,1960
938,1,5,5,1,2,1,0,0,100374,1,1969
939,3,3,4,1,1,1,0,2,20533,1,1969
940,2,1,5,2,1,0,2,0,92756,0,1941
941,2,3,2,2,1,1,1,0,46896,1,1975
942,4,2,3,2,2,1,1,3,98953,1,1953
943,2,2,3,1,2,1,2,0,79962,0,1974
944,3,1,2,2,2,1,0,0,70103,1,1964
945,2,2,2,2,2,0,2,0,88335,0,1976
946,4,1,3,1,1,1,1,0,63492,1,1967
947,2,3,2,2,2,1,2,2,47870,0,1960
948,5,2,4,1,2,0,1,0,18670,0,1959
949,2,5,3,1,2,1,0,0,119289,0,1969
950,2,1,5,1,1,1,4,1,105873,0,1965
951,3,4,4,1,1,0,2,0,18473,1,1971
952,6,3,4,1,2,0,2,0,10196,0,1911
953,2,5,3,1,1,1,0,2,98649,1,1963
954,2,1,5,1,2,0,1,1,89635,0,1946
955,5,5,1,2,2,1,0,0,58637,1,1961
956,3,5,1,1,2,1,0,0,69458,0,1960
957,4,5,3,2,2,1,0,0,99153,0,1971
958,1,1,3,1,1,0,1,0,78657,0,1963
959,1,1,3,2,1,0,1,0,106033,1,1965
960,2,5,3,1,1,1,0,0,107993,1,1970
961,2,5,3,2,1,0,1,0,115558,1,1965
962,2,2,3,1,1,1,1,1,69375,1,1948
963,6,3,4,2,1,1,0,2,15712,1,1969
964,6,4,4,1,1,1,2,2,22415,1,1963
965,6,2,4,2,1,0,1,0,27809,0,1943
966,2,1,5,1,1,1,2,0,63685,0,1941
967,1,4,3,2,2,0,4,5,129751,1,1970
968,2,3,3,1,2,1,2,1,79663,1,1952
969,3,3,4,2,1,1,1,2,17421,1,1965
970,2,3,3,1,2,1,2,0,84445,0,1974
971,2,5,5,2,1,0,3,1,174735,1,1966
972,4,2,3,1,2,1,3,4,106885,0,1960
973,1,3,5,2,1,1,4,5,168818,1,1975
974,2,3,3,1,1,1,2,1,70970,0,1951
975,6,3,4,1,1,0,1,0,15813,0,1977
976,1,4,1,2,1,1,2,1,31928,0,1949
977,2,1,5,1,1,0,1,3,139359,1,1962
978,4,3,3,2,1,1,2,1,92835,1,1952
979,2,3,3,2,2,1,0,3,92321,0,1955
980,2,1,5,1,2,1,2,0,97616,0,1967
981,3,5,1,1,2,0,0,0,55408,0,1960
982,4,1,3,2,2,1,2,2,111235,1,1963
983,2,3,3,1,1,1,0,3,77387,1,1955
984,2,2,3,1,1,1,0,2,75011,1,1957
985,2,3,3,1,2,1,0,1,85000,0,1954
986,1,2,2,1,2,1,1,0,66048,0,1961
987,1,5,5,2,1,1,3,5,148124,1,1966
988,4,5,2,1,1,1,0,0,85325,1,1959
989,3,4,4,2,1,0,2,0,23268,0,1971
990,2,3,3,1,2,1,2,0,56453,0,1948
991,2,1,5,1,2,1,2,0,98790,0,1942
992,2,2,3,2,1,1,2,0,101495,0,1974
993,2,1,3,2,2,0,1,0,91546,0,1962
994,3,1,2,1,2,1,0,0,66108,0,1963
995,6,2,1,2,1,0,1,0,58217,0,1975
996,2,2,3,1,2,0,2,0,75049,0,1956
997,1,5,5,2,2,1,2,0,105368,0,1953
998,2,5,3,2,2,1,0,0,119855,0,1970
999,4,2,3,1,2,0,3,4,73852,0,1961
1000,1,2,1,1,2,1,2,0,31336,0,1946
1001,5,2,1,2,1,0,1,2,53908,1,1965
1002,6,1,1,1,1,0,0,0,45444,0,1969
1003,2,1,3,2,1,0,1,0,78410,1,1964
1004,1,1,3,2,2,1,4,5,125584,1,1968
1005,1,3,5,1,1,1,3,5,105253,1,1972
1006,2,3,3,2,1,1,4,0,56774,1,1946
1007,1,5,5,2,2,0,1,4,143760,1,1969
1008,5,1,1,2,2,1,0,0,72300,0,1970
1009,6,3,5,2,2,1,3,1,120928,1,1950
1010,1,1,3,1,2,1,0,4,114412,1,1967
1011,2,1,5,1,2,1,1,1,75008,0,1946
1012,3,1,1,2,1,0,0,0,59944,1,1960
1013,3,3,4,1,1,0,1,1,25976,0,1966
1014,3,2,1,1,1,1,2,3,46651,1,1979
1015,1,1,3,2,1,0,1,0,106144,0,1968
1016,2,3,2,2,2,1,2,0,51903,0,1976
1017,2,5,2,2,2,1,0,0,100650,0,1959
1018,5,4,4,2,1,0,2,0,12866,0,1974
1019,1,1,5,1,2,1,3,1,103607,1,1958
1020,2,1,3,1,1,0,1,0,56374,1,1965
1021,2,1,2,1,1,1,2,2,79375,1,1964
1022,1,2,4,2,1,1,0,0,20629,0,1977
1023,1,3,4,2,1,1,2,0,21966,0,1977
1024,3,2,1,1,1,1,0,2,34311,1,1972
1025,4,1,3,2,2,1,1,3,101513,0,1959
1026,4,5,2,1,2,1,0,1,50216,1,1972
1027,3,2,3,1,2,1,3,4,134380,1,1955
1028,2,5,5,2,2,1,3,4,173993,0,1942
1029,3,3,4,1,1,1,1,0,18713,0,1976
1030,2,2,3,1,1,1,4,3,147228,1,1962
1031,2,2,3,1,2,1,4,1,82926,1,1965
1032,2,2,3,1,1,1,2,0,52395,0,1952
1033,2,1,3,2,2,1,0,3,102334,1,1959
1034,4,4,1,2,1,1,2,1,21678,0,1957
1035,2,4,2,2,1,0,3,0,48503,0,1945
1036,3,1,5,2,2,1,4,4,163032,0,1945
1037,3,2,4,2,1,1,1,0,26109,1,1970
1038,2,5,3,2,1,0,1,0,122288,1,1959
1039,2,1,5,2,2,1,4,1,125526,0,1965
1040,4,5,3,2,2,1,0,0,113696,1,1970
1041,3,1,1,2,2,1,1,1,69927,0,1966
1042,2,3,3,2,1,0,2,0,57291,0,1948
1043,1,1,5,1,1,1,4,5,155266,1,1971
1044,2,2,2,1,2,1,1,0,58856,0,1976
1045,2,1,3,1,1,1,1,0,85963,1,1968
1046,2,2,2,2,2,0,1,0,91358,1,1961
1047,1,1,3,2,1,0,3,0,126781,1,1975
1048,2,1,5,2,2,1,2,0,102488,0,1944
1049,2,1,3,2,2,0,1,0,98390,1,1962
1050,2,1,5,2,2,0,2,1,98713,0,1948
1051,1,1,5,2,2,1,2,0,65417,0,1946
1052,4,3,2,1,1,0,2,0,51443,0,1976
1053,6,5,4,1,2,1,0,0,41321,0,1966
1054,2,2,1,1,2,1,1,0,49244,0,1956
1055,3,2,4,1,1,1,1,0,26823,0,1959
1056,5,2,4,2,1,1,1,0,20836,0,1959
1057,4,3,2,2,1,0,2,0,65674,1,1978
1058,3,1,2,2,2,1,0,0,50813,0,1963
1059,2,3,2,2,2,1,3,4,59734,0,1971
1060,2,5,3,2,1,1,0,0,124103,1,1966
1061,1,1,5,2,2,1,2,0,72663,0,1943
1062,1,1,3,1,1,0,1,0,94790,0,1965
